SKU_ID,Product_Name,Category,Pack_Size_g_ml,MRP,Selling_Price,Current_Inventory,Days_Until_Expiry,Days_In_Warehouse,Sales_Last_7_Days,Sales_Last_30_Days,Storage_Space_Used_Liters,Was_Discounted,Discount_Percentage,Sold_Before_Expiry,Seasonal_Demand_Flag
266be071,Patanjali Sugar,Staples & Dry Goods,50,1076.32,797.06,21,11,45,17,20,32.09,False,0.0,True,False
df505ee8,Bisleri 1L,Beverages,2000,383.95,268.0,687,17,29,482,846,48231.03,False,0.0,True,False
f2d49aa1,Sensodyne Toothpaste,Personal Care,200,754.21,748.06,480,999,64,141,143,2558.36,True,6.74,True,False
3bbef7d5,Lay's Salted,Snacks & Packaged Foods,1500,60.37,52.53,499,26,76,257,410,15697.32,False,0.0,True,True
9e9fa382,24 Mantra Organic Chana,Staples & Dry Goods,1500,556.49,512.91,159,3,115,78,231,5683.61,False,0.0,False,True
ec457406,Govardhan Ghee,Dairy & Eggs,1500,151.14,112.67,83,3,30,56,77,1839.84,False,0.0,True,False
644412bd,Mother Sparsh Wipes,Baby & Kids,5000,1160.26,778.34,632,4,66,455,787,39663.56,False,0.0,True,False
5f15cfc9,Baby Dove Lotion,Baby & Kids,100,209.32,138.15,37,17,9,14,47,86.25,False,0.0,True,True
a8aeec91,Dettol Surface Wipes,Home Cleaning,5000,326.94,297.13,497,999,104,435,540,56173.78,False,0.0,True,False
6ba8ecdb,Coca-Cola 1.25L,Beverages,1000,1050.02,760.43,233,8,78,110,151,4469.72,True,17.19,True,True
77544088,Dove Shampoo,Personal Care,100,376.46,256.83,133,999,51,50,78,415.35,True,39.96,True,True
a435b9ca,Natureland Organic Poha,Staples & Dry Goods,1000,110.59,83.48,447,14,45,164,174,13628.63,False,0.0,True,True
cb18e26a,Signoraware Spice Rack,Plasticware & Storage,1000,453.29,451.65,596,999,52,120,502,8449.08,False,0.0,True,True
efa0e184,Amul Kool Kesar,Beverages,1000,196.92,180.69,237,4,41,226,253,3731.73,False,0.0,True,False
0348391a,Dove Shampoo,Personal Care,50,973.4,754.41,373,999,50,262,512,259.33,True,20.9,True,True
6d3e367c,Tata Sampann Moong Dal,Staples & Dry Goods,100,549.01,397.96,202,4,82,200,331,521.87,True,16.23,True,False
d6d9c739,Britannia Rusk,Snacks & Packaged Foods,100,921.94,631.28,120,14,90,119,158,380.62,False,0.0,True,True
4c3e1f6b,Patanjali Sugar,Staples & Dry Goods,1000,1051.74,878.28,765,30,64,452,956,21559.25,False,0.0,True,False
490fd1b4,Lay's Salted,Snacks & Packaged Foods,2000,573.06,518.49,526,2,79,357,597,10682.95,True,12.34,True,True
56587da0,24 Mantra Organic Chana,Staples & Dry Goods,2000,839.57,580.5,702,29,37,128,270,19424.9,True,15.47,True,True
81faa3d2,Nandini Lassi,Dairy & Eggs,1500,83.41,81.03,214,17,93,14,80,6037.51,True,8.44,True,False
272dd9df,Tropicana Orange Juice,Beverages,5000,585.52,480.03,622,3,18,30,318,48783.32,True,17.99,True,True
80a78e2e,Tropicana Orange Juice,Beverages,1000,106.25,77.21,728,6,35,492,778,27238.96,True,10.84,True,False
d3c48073,Balaji Wafers,Snacks & Packaged Foods,5000,756.4,738.81,525,19,108,36,191,102457.22,False,0.0,True,True
5c7e4b27,Tata Sampann Moong Dal,Staples & Dry Goods,2000,606.24,419.21,442,3,42,48,334,23953.21,True,35.99,True,False
55c5440f,Too Yumm Chips,Snacks & Packaged Foods,5000,13.8,10.65,239,29,25,31,166,47567.22,False,0.0,True,True
9c0a100b,Tupperware Container,Plasticware & Storage,100,87.7,78.19,55,999,79,4,51,202.06,False,0.0,True,True
8437ea68,Cello Water Bottle,Plasticware & Storage,100,578.15,424.81,466,999,59,466,502,1396.09,False,0.0,True,True
32b2d10d,Fortune Biryani Rice,Staples & Dry Goods,50,237.04,228.14,373,21,98,80,98,426.84,False,0.0,True,True
46b41adc,NestFresh Eggs,Dairy & Eggs,50,881.5,783.46,522,17,16,513,993,977.24,False,0.0,True,True
1ce15989,Appy Fizz,Beverages,200,455.84,336.21,654,25,21,137,234,4904.52,True,10.14,True,False
c713f936,Bisleri 1L,Beverages,2000,1134.33,881.65,439,11,67,7,70,31103.75,True,17.95,True,False
373924e2,Fortune Biryani Rice,Staples & Dry Goods,5000,1170.63,1114.07,9,2,42,7,13,1125.01,False,0.0,True,False
ee8746e7,Natureland Organic Poha,Staples & Dry Goods,1000,18.71,14.98,660,27,116,414,859,14377.06,False,0.0,True,True
79328d30,Sebamed Baby Soap,Baby & Kids,50,1107.27,877.11,174,20,95,149,248,93.35,True,17.22,True,True
5a22cff4,Nandini Lassi,Dairy & Eggs,500,572.85,491.7,565,25,82,507,937,6578.83,False,0.0,True,True
4351d2a5,Natureland Organic Poha,Staples & Dry Goods,1000,263.09,233.49,613,16,92,425,806,13792.58,True,10.61,True,False
6160b07d,Exo Dishwash Liquid,Home Cleaning,500,336.78,242.64,670,999,84,521,539,5786.6,True,36.65,True,False
346b0473,Pril Liquid,Home Cleaning,50,138.04,91.25,752,999,53,680,1111,1097.46,False,0.0,True,False
da463111,Amul Cheese Slices,Dairy & Eggs,200,670.03,467.3,258,27,96,249,502,586.11,True,15.4,True,True
57e2221f,Natureland Organic Poha,Staples & Dry Goods,500,1181.15,848.38,800,27,46,683,1124,10120.87,False,0.0,True,False
47045b7c,Fiama Shower Gel,Personal Care,5000,986.24,699.5,608,999,2,287,527,47217.09,False,0.0,True,True
5a4caf30,Red Bull,Beverages,2000,415.34,363.04,247,26,90,185,416,14835.67,True,20.72,True,True
84c324e3,Clinic Plus Conditioner,Personal Care,2000,482.93,319.88,482,999,13,430,529,11122.24,True,24.63,True,False
4de82c8b,Tupperware Container,Plasticware & Storage,500,1021.15,982.29,451,999,56,134,198,6891.45,False,0.0,True,True
b5703b0a,Baby Dove Lotion,Baby & Kids,1000,754.81,615.15,714,10,33,493,649,14266.49,False,0.0,True,True
6bd2b82d,Haldiram's Bhujia,Snacks & Packaged Foods,2000,878.38,876.18,225,14,47,163,168,4905.9,True,34.99,True,False
e624831c,Prince Storage Box,Plasticware & Storage,1500,1143.17,925.52,344,999,100,27,265,19564.17,False,0.0,True,True
1048b60e,Cello Water Bottle,Plasticware & Storage,500,336.09,271.18,454,999,12,164,383,3193.82,True,7.83,True,False
95dbea0a,Huggies Wipes,Baby & Kids,100,488.36,345.8,673,11,115,291,390,1014.2,False,0.0,True,True
d887e4b5,Lifebuoy Handwash,Personal Care,5000,1185.19,795.85,623,999,9,479,752,98686.66,False,0.0,True,True
290d3482,Mee Mee Teether,Baby & Kids,50,576.39,526.71,166,23,49,62,75,130.2,True,35.72,True,False
7141f2e2,Prince Storage Box,Plasticware & Storage,2000,890.31,680.76,148,999,91,118,233,5328.57,True,24.62,True,True
c0c3fbfe,Milky Mist Cream,Dairy & Eggs,5000,329.06,215.63,32,23,20,4,15,4811.08,True,17.72,True,True
76ea5976,Mee Mee Teether,Baby & Kids,50,1141.17,1077.69,731,22,111,704,1433,1216.16,True,20.87,True,True
a4f91cdf,24 Mantra Organic Chana,Staples & Dry Goods,200,736.66,614.5,575,4,44,245,712,3909.13,False,0.0,True,True
2a21dccd,Nandini Lassi,Dairy & Eggs,1500,792.92,562.62,460,10,35,336,645,12769.56,True,9.76,True,True
23a30c8a,Sensodyne Toothpaste,Personal Care,100,780.3,687.41,220,999,71,130,243,276.62,False,0.0,True,False
de9634d9,Milton Lunch Box,Plasticware & Storage,50,728.02,539.34,589,999,45,400,763,906.37,False,0.0,True,True
09a9e4e1,Joy Home Jars,Plasticware & Storage,200,1053.59,853.46,677,999,26,429,619,1747.17,False,0.0,True,True
75819a63,Haldiram's Bhujia,Snacks & Packaged Foods,50,805.43,678.63,506,20,85,381,609,426.4,False,0.0,True,True
c875c5a1,Pigeon Plastic Jug,Plasticware & Storage,2000,188.36,140.81,732,999,90,635,1074,41545.38,True,6.08,True,False
9426c5d3,Lifebuoy Handwash,Personal Care,500,780.45,518.49,127,999,1,9,127,1536.51,False,0.0,True,False
901b848f,Tupperware Container,Plasticware & Storage,50,542.52,359.57,230,999,111,76,281,334.28,True,16.44,True,False
e48f799b,Chicco Baby Shampoo,Baby & Kids,200,695.59,494.5,81,20,33,64,103,535.65,False,0.0,True,True
6b05f886,Appy Fizz,Beverages,5000,120.32,79.13,583,18,76,514,1027,84805.57,True,19.16,True,True
869b5840,Tupperware Container,Plasticware & Storage,50,499.14,400.05,302,999,53,202,367,253.56,False,0.0,True,False
cadbbfd6,Chicco Baby Shampoo,Baby & Kids,100,827.09,739.77,780,18,60,345,971,1424.75,False,0.0,True,True
5e723a92,Cello Plastic Tray,Plasticware & Storage,2000,694.76,662.23,478,999,55,153,487,22004.67,True,15.53,True,False
9532b6cc,Amul Cheese Slices,Dairy & Eggs,100,314.55,279.18,237,20,44,189,411,516.3,False,0.0,True,False
46ec1ca3,Amul Kool Kesar,Beverages,100,31.51,25.08,615,18,74,81,625,1918.57,True,19.34,True,True
f88b82fb,Huggies Wipes,Baby & Kids,50,472.9,323.45,434,25,88,391,783,854.07,False,0.0,True,False
957003b5,Rajdhani Sooji,Staples & Dry Goods,200,651.32,449.23,456,9,71,128,220,1539.76,False,0.0,True,False
34a1f9fa,Patanjali Sugar,Staples & Dry Goods,200,143.74,118.36,472,16,63,128,206,3263.71,False,0.0,True,False
decd8635,Patanjali Soap,Personal Care,200,1194.65,850.43,88,999,36,16,30,414.81,False,0.0,True,True
0f9f6001,Red Bull,Beverages,1500,305.86,299.41,258,29,24,39,198,10705.72,False,0.0,True,True
99ad0439,Organic Tattva Besan,Staples & Dry Goods,1500,518.1,471.71,671,15,90,178,396,36577.32,True,18.55,True,False
20e4b349,Bingo Chips,Snacks & Packaged Foods,50,343.69,290.43,169,8,31,138,150,319.83,False,0.0,True,True
594bf735,Dettol Soap,Personal Care,200,149.53,124.19,365,999,98,284,648,913.6,True,25.52,True,True
f3cb5d10,Chicco Baby Shampoo,Baby & Kids,1000,340.98,244.9,498,14,66,437,767,15152.08,False,0.0,True,False
64dc9750,Heritage Paneer,Dairy & Eggs,2000,564.82,414.71,262,23,88,65,304,5353.01,True,14.75,True,False
29db7e8b,Lifebuoy Handwash,Personal Care,5000,1186.08,926.64,737,999,102,336,713,51175.19,False,0.0,True,True
85ce9ec8,Lay's Salted,Snacks & Packaged Foods,1500,1171.22,909.38,546,2,87,70,143,25902.26,True,19.43,False,True
086fee80,Real Mixed Fruit,Beverages,1500,910.49,779.5,558,22,14,448,821,30736.78,True,7.87,True,True
5ecf8829,Organic Tattva Besan,Staples & Dry Goods,5000,359.16,338.54,268,3,70,179,237,34428.78,False,0.0,True,True
dc4ab8cc,Dove Shampoo,Personal Care,5000,883.68,811.79,304,999,57,185,303,59318.78,False,0.0,True,True
0826e094,Nestle Cerelac,Baby & Kids,1500,100.14,66.89,262,1,48,185,273,14693.61,False,0.0,False,False
e00dc568,Nandini Lassi,Dairy & Eggs,2000,189.25,173.59,681,21,59,367,399,41062.35,False,0.0,True,False
b0d86555,Cello Plastic Tray,Plasticware & Storage,2000,420.38,313.67,583,999,64,486,801,42763.14,False,0.0,True,False
2052be75,Real Mixed Fruit,Beverages,200,651.82,641.32,478,23,3,237,374,2533.9,False,0.0,True,False
e58e7bc3,Pril Liquid,Home Cleaning,5000,418.56,340.77,425,999,5,392,804,70969.73,True,8.0,True,False
68cb8a5b,Baby Dove Lotion,Baby & Kids,1500,1133.62,965.04,713,9,4,108,308,24126.99,True,38.42,True,True
bba13cd5,Harpic Toilet Cleaner,Home Cleaning,1500,908.03,599.55,397,999,81,116,472,7808.02,False,0.0,True,False
36f8dcc2,Patanjali Sugar,Staples & Dry Goods,5000,801.07,595.71,651,28,44,499,758,123273.53,True,28.94,True,True
5ea05c2d,Johnson's Baby Powder,Baby & Kids,100,750.0,744.54,699,25,53,509,1077,972.23,True,16.9,True,False
c54ddf02,Harpic Toilet Cleaner,Home Cleaning,100,207.54,180.04,363,999,24,356,490,1284.83,False,0.0,True,True
578ef61d,Nivea Deodorant,Personal Care,100,737.65,518.99,46,999,10,38,50,69.5,True,38.74,True,True
90cf39e4,Dettol Soap,Personal Care,100,703.4,540.35,687,999,106,91,139,847.23,True,34.44,True,True
9701ec70,Pigeon Plastic Jug,Plasticware & Storage,5000,308.22,291.07,719,999,76,190,884,71755.98,True,13.93,True,False
a0a3615a,Patanjali Sugar,Staples & Dry Goods,100,731.79,678.76,779,24,109,481,1140,1629.71,False,0.0,True,False
be25aebb,Sunfeast Dark Fantasy,Snacks & Packaged Foods,100,335.65,307.84,758,5,82,507,1009,1787.24,False,0.0,False,True
df0fbd94,Johnson's Baby Powder,Baby & Kids,100,582.14,411.64,331,15,71,174,209,777.52,False,0.0,True,False
17743869,Coca-Cola 1.25L,Beverages,2000,734.73,679.0,444,15,65,14,100,22987.22,True,24.01,True,False
8bca7f49,Pril Liquid,Home Cleaning,5000,1106.13,754.72,769,999,11,351,848,52034.88,True,11.56,True,False
aba9f8e6,Exo Dishwash Liquid,Home Cleaning,1500,1197.12,845.59,396,999,16,353,668,20609.66,True,5.95,True,False
cc6624e9,Dove Shampoo,Personal Care,2000,500.35,393.49,591,999,46,420,594,33924.64,True,24.65,True,True
c22dab08,Mother Sparsh Wipes,Baby & Kids,2000,777.3,642.32,243,21,97,114,145,18024.79,True,27.34,True,False
dbf8b3f5,Kurkure Chilli Chatka,Snacks & Packaged Foods,5000,285.68,275.24,408,20,82,85,220,61601.24,False,0.0,True,False
8ee5bae2,Vim Dishwash Bar,Home Cleaning,1500,128.98,87.77,222,999,43,151,364,3642.01,False,0.0,True,True
97737d76,Tropicana Orange Juice,Beverages,100,46.39,37.0,613,9,46,436,655,2285.8,True,19.39,True,True
b998dc2b,Daawat Brown Rice,Staples & Dry Goods,200,639.27,570.9,555,20,109,79,457,3574.64,False,0.0,True,False
f5ba1aa0,Pepsi Can,Beverages,50,505.44,336.14,149,9,73,28,74,237.4,True,31.57,True,True
6c764bdf,Pepsi Can,Beverages,5000,487.53,413.22,469,4,81,333,433,43581.3,True,24.36,False,True
941ec63a,Pril Liquid,Home Cleaning,5000,449.8,425.74,59,999,5,5,24,6381.76,False,0.0,True,False
4c35b9cc,Clinic Plus Conditioner,Personal Care,200,70.61,55.27,202,999,52,113,209,1462.15,False,0.0,True,True
61931029,Cello Plastic Tray,Plasticware & Storage,5000,370.05,297.61,187,999,76,70,199,18635.44,True,21.76,True,False
6ade8958,Lay's Salted,Snacks & Packaged Foods,5000,238.88,198.7,322,20,109,262,439,53593.09,True,35.91,True,False
63fd6f0f,Haldiram's Bhujia,Snacks & Packaged Foods,200,179.72,131.33,194,11,85,61,154,1002.7,True,20.94,True,False
52066aa2,Pampers Diapers,Baby & Kids,1000,241.64,189.43,335,18,90,286,567,12389.8,False,0.0,True,False
6d5a4b30,24 Mantra Organic Chana,Staples & Dry Goods,5000,1174.57,1107.13,729,22,38,214,678,66961.27,False,0.0,True,True
304290a6,Surf Excel Matic,Home Cleaning,200,1173.0,1152.46,143,999,109,26,131,313.81,True,29.81,True,True
b389c065,Mee Mee Teether,Baby & Kids,1500,1197.55,846.9,735,23,66,140,768,15939.97,True,23.49,True,False
ec0c21be,Nilkamal Drawer,Plasticware & Storage,1500,1046.53,731.15,689,999,1,171,598,22388.98,False,0.0,True,True
d372d851,Tupperware Container,Plasticware & Storage,200,814.78,759.26,235,999,46,101,249,709.27,False,0.0,True,True
2d819fcf,Daawat Brown Rice,Staples & Dry Goods,1500,1084.43,767.77,158,8,74,79,225,5962.37,False,0.0,True,True
a468a493,Aavin Butter,Dairy & Eggs,1500,813.72,688.57,255,26,84,211,359,14783.94,True,17.28,True,True
5cc7565d,Pigeon Feeding Bottle,Baby & Kids,500,1163.51,819.84,723,17,20,249,920,4127.87,True,11.61,True,False
5b6d4534,Heritage Paneer,Dairy & Eggs,50,577.76,461.28,140,29,81,105,237,221.68,True,24.7,True,False
6abb2cda,Harpic Toilet Cleaner,Home Cleaning,50,979.49,648.66,260,999,37,107,307,392.34,True,6.31,True,True
d19e7d41,Harpic Toilet Cleaner,Home Cleaning,200,626.63,469.23,389,999,13,6,318,1887.21,True,22.56,True,False
830bb8a5,Bingo Chips,Snacks & Packaged Foods,50,621.2,564.64,525,19,114,498,873,568.39,True,29.97,True,False
7e650a21,Govardhan Ghee,Dairy & Eggs,50,546.33,523.71,561,28,48,550,605,406.73,True,14.66,True,True
9ae259fc,Chicco Baby Shampoo,Baby & Kids,1000,332.82,250.14,362,2,11,221,560,5138.17,True,10.97,True,False
d7c026a3,Pril Liquid,Home Cleaning,1500,1067.75,844.25,170,999,8,160,251,9588.11,False,0.0,True,True
b9d0df12,Lay's Salted,Snacks & Packaged Foods,100,1177.07,1046.48,425,7,40,179,510,1146.02,True,39.08,True,True
5580e17b,Lifebuoy Handwash,Personal Care,50,1059.07,1028.52,500,999,43,442,819,712.2,False,0.0,True,False
bed5f111,Huggies Wipes,Baby & Kids,50,845.85,823.68,289,21,99,65,169,574.21,False,0.0,True,True
8a2b7e21,Govardhan Ghee,Dairy & Eggs,100,1033.98,781.62,179,14,70,10,64,479.09,False,0.0,True,False
26fd8535,Prince Storage Box,Plasticware & Storage,2000,401.92,350.35,711,999,28,90,671,52987.81,False,0.0,True,False
923ce575,Real Mixed Fruit,Beverages,50,1190.74,1098.06,613,3,71,93,148,1203.65,False,0.0,True,False
bfaeebf3,Too Yumm Chips,Snacks & Packaged Foods,1500,578.62,507.17,388,4,49,236,593,8328.08,False,0.0,True,False
aa2e087d,Balaji Wafers,Snacks & Packaged Foods,200,317.17,292.43,468,11,77,257,579,3479.01,True,24.92,True,True
d777fed2,Tata Sampann Moong Dal,Staples & Dry Goods,500,164.04,126.28,196,6,102,90,187,3696.65,False,0.0,True,False
67bffbcd,Dettol Soap,Personal Care,200,985.39,785.48,620,999,65,476,994,4391.32,False,0.0,True,True
98b60a33,Dynamix Milk,Dairy & Eggs,1000,135.16,93.82,427,23,15,134,179,15235.0,True,30.65,True,True
1740ddc5,Fiama Shower Gel,Personal Care,200,400.58,298.01,374,999,11,131,339,1804.48,False,0.0,True,True
5bb30f10,Pigeon Plastic Jug,Plasticware & Storage,100,1029.56,897.63,487,999,87,362,593,1545.07,False,0.0,True,True
4dcdd834,Tupperware Container,Plasticware & Storage,100,521.12,448.66,485,999,24,244,634,961.54,True,21.07,True,False
d761836c,Dettol Surface Wipes,Home Cleaning,200,80.29,77.99,107,999,1,87,155,703.36,True,7.61,True,False
b81be41f,Tropicana Orange Juice,Beverages,1000,70.31,57.78,290,26,76,123,184,5241.24,True,16.01,True,False
7f68ecc6,HomePuff Tiffin Box,Plasticware & Storage,100,971.83,929.59,504,999,86,317,697,1556.63,False,0.0,True,True
89de45da,Johnson's Baby Powder,Baby & Kids,50,811.61,566.36,514,28,73,77,527,871.94,True,20.87,True,True
be13a9d0,Milton Lunch Box,Plasticware & Storage,500,565.5,482.86,561,999,85,389,417,9925.53,True,21.7,True,True
12ebade5,Appy Fizz,Beverages,50,388.41,364.26,281,27,56,22,236,342.78,True,30.09,True,False
4eafddc5,Patanjali Soap,Personal Care,5000,1129.08,1012.67,502,999,118,236,421,71845.65,False,0.0,True,False
4d2d5cd1,Bisleri 1L,Beverages,1500,20.51,14.23,642,7,63,83,156,27601.58,True,31.71,True,True
c3297dc2,Pigeon Feeding Bottle,Baby & Kids,5000,337.39,227.07,619,22,25,21,166,93738.52,True,7.93,True,False
4919fb8f,Pepsi Can,Beverages,5000,26.11,17.28,645,26,24,459,618,112408.85,False,0.0,True,False
d98c33d2,Britannia Rusk,Snacks & Packaged Foods,500,42.03,38.81,691,9,78,121,436,4720.75,False,0.0,True,False
caf871e1,Tata Sampann Moong Dal,Staples & Dry Goods,200,924.07,883.95,605,5,34,60,281,1865.15,False,0.0,False,False
a02c8131,Frooti Mango Drink,Beverages,50,89.1,88.41,775,24,79,430,492,1175.35,False,0.0,True,True
63b3271d,Fiama Shower Gel,Personal Care,50,640.07,524.64,396,999,29,364,656,720.79,True,33.03,True,False
5363fcbc,Aashirvaad Atta,Staples & Dry Goods,200,372.14,361.24,82,4,10,33,47,406.35,True,9.52,True,False
97a79c5a,Rajdhani Sooji,Staples & Dry Goods,2000,349.72,331.05,673,10,41,54,489,14360.72,True,23.01,True,True
b9cb5be4,Huggies Wipes,Baby & Kids,50,1007.16,935.27,395,23,120,106,179,351.22,True,38.02,True,False
77c7f78c,Haldiram's Bhujia,Snacks & Packaged Foods,50,494.26,360.84,729,20,57,509,591,1164.48,False,0.0,True,False
e2061ffc,Bingo Chips,Snacks & Packaged Foods,500,863.55,569.73,287,2,87,182,441,3434.11,True,23.3,False,True
eb2413b1,Pigeon Plastic Jug,Plasticware & Storage,50,1142.84,1054.55,106,999,77,25,112,196.25,True,21.76,True,False
716b161b,Nivea Deodorant,Personal Care,1500,132.12,130.99,781,999,74,35,278,21298.86,True,31.31,True,False
08299772,Baby Dove Lotion,Baby & Kids,2000,675.32,531.1,296,5,20,38,89,16693.05,False,0.0,True,True
eb17aa39,Daawat Brown Rice,Staples & Dry Goods,5000,841.62,816.92,158,16,11,140,140,16162.7,True,21.87,True,True
624af37a,Joy Home Jars,Plasticware & Storage,2000,526.79,432.27,632,999,36,358,862,16208.87,True,14.3,True,False
5e3300d6,Mother Dairy Curd,Dairy & Eggs,1000,729.39,580.97,637,27,97,309,738,9088.6,True,36.47,True,True
9dbbc50b,Harpic Toilet Cleaner,Home Cleaning,100,64.0,43.23,162,999,13,99,161,164.23,True,21.32,True,True
4e87262d,Exo Dishwash Liquid,Home Cleaning,500,499.48,426.63,520,999,103,334,791,4290.34,False,0.0,True,False
c8f50bd5,Nivea Deodorant,Personal Care,100,58.55,57.28,792,999,37,14,374,1120.63,False,0.0,True,True
9e58df52,Red Bull,Beverages,1500,593.55,433.69,461,4,80,408,660,21011.34,True,31.89,False,True
815b7c14,Baby Dove Lotion,Baby & Kids,100,287.01,189.13,696,1,81,136,364,2625.27,False,0.0,True,True
cccd0de6,Saffola Oats,Staples & Dry Goods,50,624.09,494.53,651,12,60,362,924,979.16,False,0.0,True,True
a4103299,Baby Dove Lotion,Baby & Kids,1500,537.75,372.24,481,10,44,66,444,18308.1,False,0.0,True,True
4ba4835a,Tupperware Container,Plasticware & Storage,50,423.27,345.6,484,999,100,137,306,677.42,False,0.0,True,False
3343baff,Surf Excel Matic,Home Cleaning,200,997.14,772.34,784,999,23,458,712,3580.16,False,0.0,True,True
a3c5ecb5,Pril Liquid,Home Cleaning,1000,783.6,747.17,340,999,88,339,647,12708.4,True,25.22,True,False
d8e47849,Bingo Chips,Snacks & Packaged Foods,200,905.03,889.96,49,6,47,17,45,365.11,True,34.04,True,True
45a31b6e,Amul Milk,Dairy & Eggs,1500,1177.95,1006.29,287,5,3,135,316,9110.51,False,0.0,True,True
e1c1a2b4,Bisleri 1L,Beverages,500,453.08,340.0,611,17,6,519,961,8533.28,False,0.0,True,True
45a1fd48,Kurkure Chilli Chatka,Snacks & Packaged Foods,1500,188.1,152.87,280,3,25,126,293,12022.06,False,0.0,False,True
cc39b7fe,Saffola Oats,Staples & Dry Goods,2000,561.69,547.38,274,15,119,208,455,13097.06,True,15.63,True,False
64d29341,Aashirvaad Atta,Staples & Dry Goods,2000,882.14,825.59,130,13,81,33,80,10126.71,False,0.0,True,True
8cf9fd9c,Himalaya Face Wash,Personal Care,1000,455.67,317.36,359,999,5,228,578,7269.21,False,0.0,True,True
f07889d2,Clinic Plus Conditioner,Personal Care,1500,401.57,321.12,589,999,66,371,731,15109.82,False,0.0,True,False
145482fe,Johnson's Baby Powder,Baby & Kids,2000,370.83,282.25,656,24,9,476,896,52417.1,False,0.0,True,False
1837ffdd,Dynamix Milk,Dairy & Eggs,1500,219.09,170.43,332,28,53,74,336,17234.13,False,0.0,True,True
42fd6d85,Patanjali Soap,Personal Care,200,519.25,342.45,687,999,80,280,401,4328.22,True,5.23,True,False
025fdac6,Daawat Brown Rice,Staples & Dry Goods,500,985.13,945.18,28,20,75,18,28,204.42,False,0.0,True,True
50e4fdad,Milton Lunch Box,Plasticware & Storage,2000,551.67,508.1,640,999,101,170,621,49321.5,False,0.0,True,False
0497dee3,Rin Detergent Powder,Home Cleaning,200,1144.04,1129.23,43,999,19,8,16,104.26,True,19.22,True,True
791043cb,HomePuff Tiffin Box,Plasticware & Storage,500,784.24,541.58,558,999,110,453,521,4300.45,False,0.0,True,False
b340ea2a,Surf Excel Matic,Home Cleaning,1500,793.58,731.43,221,999,108,87,176,11264.88,True,31.92,True,True
5a62e145,Dynamix Milk,Dairy & Eggs,1500,746.8,546.55,533,8,88,87,442,22660.2,True,37.34,True,False
ce951a2d,Nestle Cerelac,Baby & Kids,5000,924.17,881.19,8,3,94,8,12,1235.38,True,18.95,True,True
ed00efd9,Johnson's Baby Powder,Baby & Kids,100,129.44,102.63,169,19,68,7,96,495.6,False,0.0,True,True
14553fed,Surf Excel Matic,Home Cleaning,1000,605.23,514.77,389,999,82,381,624,6034.02,False,0.0,True,True
0076980d,Saffola Oats,Staples & Dry Goods,2000,1038.65,934.37,500,4,13,276,457,24267.23,True,16.5,True,False
5713ee22,Dynamix Milk,Dairy & Eggs,100,794.32,739.61,144,24,9,12,29,316.32,True,26.21,True,True
d9d0cad1,Saffola Oats,Staples & Dry Goods,100,954.11,933.85,472,11,116,160,354,1122.73,True,15.61,True,True
ad498088,Nivea Deodorant,Personal Care,1000,971.44,728.57,192,999,50,82,111,5524.9,True,35.96,True,True
60d528a7,Huggies Wipes,Baby & Kids,50,10.7,9.3,182,8,67,172,351,233.08,True,27.65,True,False
52c6cad1,Heritage Paneer,Dairy & Eggs,1000,831.56,777.29,641,30,70,400,742,9817.89,True,11.98,True,False
116e53a0,Sensodyne Toothpaste,Personal Care,2000,524.78,385.57,23,999,86,11,14,1226.71,True,36.96,True,True
946cc58e,Heritage Paneer,Dairy & Eggs,5000,905.45,786.55,501,21,9,4,354,28345.55,False,0.0,True,False
7f7b55fb,Bingo Chips,Snacks & Packaged Foods,1000,826.01,710.55,571,23,58,20,403,19400.06,False,0.0,True,True
aa1d7b08,Lay's Salted,Snacks & Packaged Foods,100,158.58,145.03,768,18,89,534,1055,1233.15,False,0.0,True,False
387a7c22,Nandini Lassi,Dairy & Eggs,100,360.61,348.85,276,16,61,133,151,976.57,False,0.0,True,True
d5cf59d3,Sebamed Baby Soap,Baby & Kids,2000,894.65,882.86,275,17,42,132,243,12010.9,False,0.0,True,True
485ca5d3,Kurkure Chilli Chatka,Snacks & Packaged Foods,1500,1072.52,865.82,77,14,91,40,93,1363.69,True,21.62,True,False
9f3a3211,Aashirvaad Atta,Staples & Dry Goods,2000,841.67,775.56,228,22,105,135,235,7473.82,True,28.15,True,False
326033b6,Fiama Shower Gel,Personal Care,1500,392.51,296.57,759,999,37,287,684,28519.58,True,13.85,True,True
e43eadb6,Unibic Cookies,Snacks & Packaged Foods,100,485.06,376.67,712,13,105,375,611,2508.92,False,0.0,True,False
ff4f3b85,Nestle Cerelac,Baby & Kids,1000,516.74,412.88,165,23,58,57,134,5707.42,True,20.42,True,True
1129cc19,Natureland Organic Poha,Staples & Dry Goods,500,961.69,808.31,273,5,82,149,162,4744.23,True,21.29,False,False
662c8342,Rin Detergent Powder,Home Cleaning,500,391.04,288.86,671,999,54,330,396,10975.9,True,26.06,True,False
bdb9fdbf,Parle-G Biscuits,Snacks & Packaged Foods,200,690.23,510.13,160,8,19,113,196,847.0,True,35.31,True,False
d163fbbb,Bingo Chips,Snacks & Packaged Foods,5000,427.57,372.91,282,19,82,137,209,56183.95,True,26.74,True,False
1a1e38b6,Govardhan Ghee,Dairy & Eggs,500,306.72,293.02,661,2,33,486,546,10129.13,False,0.0,False,False
